Product Code,Date,Actual
1148753,M 01.2019,22706
1148753,M 02.2019,13344
1148753,M 03.2019,22706
1148753,M 04.2019,7908
1148753,M 05.2019,11952
1148753,M 06.2019,14832
1148753,M 07.2019,9936
1148753,M 08.2019,10608
1148753,M 09.2019,11616
1148755,M 02.2017,2400
1148755,M 03.2017,3216
1148755,M 04.2017,2208
1148755,M 05.2017,2352
1148755,M 06.2017,3120
1148755,M 07.2017,1824
1148755,M 08.2017,2448
1148755,M 09.2017,2400
1148755,M 10.2017,2592
1148755,M 11.2017,3408
1148755,M 12.2017,2352
1148755,M 01.2018,3456
1148755,M 02.2018,3120
1148755,M 03.2018,2256
1148755,M 04.2018,2880
1148755,M 05.2018,3072
1148755,M 06.2018,2664
1148755,M 07.2018,3168
1148755,M 08.2018,2832
1148755,M 09.2018,2112
1148755,M 10.2018,2784
1148755,M 11.2018,3552
1148755,M 12.2018,3072
1148755,M 01.2019,3936
1148755,M 02.2019,2736
1148755,M 03.2019,3248
1148755,M 04.2019,2256
1148755,M 05.2019,3216
1148755,M 06.2019,2448
1148755,M 07.2019,2256
1148755,M 08.2019,3504
1148755,M 09.2019,1968
1148756,M 02.2017,2448
1148756,M 03.2017,2496
1148756,M 04.2017,3120
1148756,M 05.2017,3678
1148756,M 06.2017,2400
1148756,M 07.2017,1968
1148756,M 08.2017,2256
1148756,M 09.2017,2592
1148756,M 10.2017,2112
1148756,M 11.2017,2928
1148756,M 12.2017,2160
1148756,M 01.2018,2064
1148756,M 02.2018,2112
1148756,M 03.2018,1680
1148756,M 04.2018,2016
1148756,M 05.2018,2208
1148756,M 06.2018,1968
1148756,M 07.2018,1824
1148756,M 08.2018,2208
1148756,M 09.2018,1824
1148756,M 10.2018,2400
1148756,M 11.2018,1776
1148756,M 12.2018,1872
1148756,M 01.2019,1824
1148756,M 02.2019,1584
1148756,M 03.2019,1760
1148756,M 04.2019,1296
1148756,M 05.2019,1440
1148756,M 06.2019,1680
1148756,M 07.2019,1536
1148756,M 08.2019,1440
1148756,M 09.2019,1728
1148758,M 02.2017,4296
1148758,M 03.2017,4338
1148758,M 04.2017,3366
1148758,M 05.2017,3960
1148758,M 06.2017,3540
1148758,M 07.2017,2280
1148758,M 08.2017,4188
1148758,M 09.2017,3144
1148758,M 10.2017,3540
1148758,M 11.2017,4932
1148758,M 12.2017,3372
1148758,M 01.2018,4128
1148758,M 02.2018,5040
1148758,M 03.2018,4692
1148758,M 04.2018,4992
1148758,M 05.2018,6336
1148758,M 06.2018,5724
1148758,M 07.2018,5508
1148758,M 08.2018,5928
1148758,M 09.2018,4032
1148758,M 10.2018,5748
1148758,M 11.2018,4512
1148758,M 12.2018,5364
1148758,M 01.2019,6852
1148758,M 02.2019,5412
1148758,M 03.2019,5876
1148758,M 04.2019,4236
1148758,M 05.2019,5880
1148758,M 06.2019,5244
1148758,M 07.2019,6624
1148758,M 08.2019,6312
1148758,M 09.2019,7056
1148759,M 02.2017,5292
1148759,M 03.2017,6684
1148759,M 04.2017,3342
1148759,M 05.2017,4794
1148759,M 06.2017,7506
1148759,M 07.2017,3282
1148759,M 08.2017,5562
1148759,M 09.2017,4500
1148759,M 10.2017,7386
1148759,M 11.2017,6096
1148759,M 12.2017,7284
1148759,M 01.2018,8208
1148759,M 02.2018,8004
1148759,M 03.2018,8844
1148759,M 04.2018,7260
1148759,M 05.2018,11172
1148759,M 06.2018,9072
1148759,M 07.2018,9444
1148759,M 08.2018,10188
1148759,M 09.2018,6492
1148759,M 10.2018,9348
1148759,M 11.2018,7956
1148759,M 12.2018,7332
1148759,M 01.2019,10224
1148759,M 02.2019,7644
1148759,M 03.2019,8400
1148759,M 04.2019,6204
1148759,M 05.2019,9084
1148759,M 06.2019,7500
1148759,M 07.2019,8580
1148759,M 08.2019,7740
1148759,M 09.2019,8352
1148761,M 02.2017,4224
1148761,M 03.2017,2208
1148761,M 04.2017,3168
1148761,M 05.2017,3264
1148761,M 06.2017,2784
1148761,M 07.2017,7584
1148761,M 08.2017,8006
1148761,M 09.2017,8006
1148761,M 10.2017,5568
1148761,M 11.2017,2688
1148761,M 12.2017,912
1148761,M 01.2018,864
1148761,M 02.2018,1968
1148761,M 03.2018,1200
1148761,M 04.2018,2016
1148761,M 05.2018,1536
1148761,M 06.2018,1800
1148761,M 07.2018,1872
1148761,M 08.2018,2112
1148761,M 09.2018,1824
1148761,M 10.2018,2112
1148761,M 11.2018,5040
1148761,M 12.2018,10000
1148761,M 01.2019,12000
1148761,M 02.2019,11500
1148761,M 03.2019,7200
1148761,M 04.2019,6672
1148761,M 05.2019,4848
1148761,M 06.2019,3552
1148761,M 07.2019,1968
1148761,M 08.2019,3504
1148761,M 09.2019,2544
1148762,M 02.2017,12480
1148762,M 03.2017,7152
1148762,M 04.2017,8544
1148762,M 05.2017,12576
1148762,M 06.2017,7008
1148762,M 07.2017,9168
1148762,M 08.2017,9180
1148762,M 09.2017,13068
1148762,M 10.2017,9000
1148762,M 11.2017,11160
1148762,M 12.2017,11640
1148762,M 01.2018,7224
1148762,M 02.2018,9792
1148762,M 03.2018,10968
1148762,M 04.2018,10572
1148762,M 05.2018,10332
1148762,M 06.2018,7764
1148762,M 07.2018,6500
1148762,M 08.2018,5000
1148762,M 09.2018,4000
1148762,M 10.2018,17000
1148762,M 11.2018,13000
1148762,M 12.2018,12000
1148762,M 01.2019,9168
1148762,M 02.2019,8000
1148762,M 03.2019,8500
1148762,M 04.2019,7584
1148762,M 05.2019,8256
1148762,M 06.2019,6816
1148762,M 07.2019,6816
1148762,M 08.2019,9312
1148762,M 09.2019,8592
1148763,M 02.2017,7248
1148763,M 03.2017,11808
1148763,M 04.2017,6624
1148763,M 05.2017,9216
1148763,M 06.2017,10656
1148763,M 07.2017,7440
1148763,M 08.2017,9504
1148763,M 09.2017,9073
1148763,M 10.2017,8508
1148763,M 11.2017,10464
1148763,M 12.2017,7824
1148763,M 01.2018,8736
1148763,M 02.2018,10032
1148763,M 03.2018,9936
1148763,M 04.2018,5520
1148763,M 05.2018,7536
1148763,M 06.2018,9936
1148763,M 07.2018,8352
1148763,M 08.2018,10176
1148763,M 09.2018,13920
1148763,M 10.2018,14324
1148763,M 11.2018,8521
1148763,M 12.2018,8064
1148763,M 01.2019,9360
1148763,M 02.2019,8448
1148763,M 03.2019,8624
1148763,M 04.2019,6288
1148763,M 05.2019,7728
1148763,M 06.2019,7344
1148763,M 07.2019,6720
1148763,M 08.2019,8016
1148763,M 09.2019,7008
1148767,M 02.2017,624
1148767,M 03.2017,816
1148767,M 04.2017,240
1148767,M 05.2017,240
1148767,M 06.2017,816
1148767,M 07.2017,432
1148767,M 08.2017,672
1148767,M 09.2017,480
1148767,M 10.2017,528
1148767,M 11.2017,480
1148767,M 12.2017,768
1148767,M 01.2018,480
1148767,M 02.2018,432
1148767,M 03.2018,384
1148767,M 04.2018,528
1148767,M 05.2018,336
1148767,M 06.2018,432
1148767,M 07.2018,1038
1148767,M 08.2018,384
1148767,M 09.2018,576
1148767,M 10.2018,192
1148767,M 11.2018,432
1148767,M 12.2018,528
1148767,M 01.2019,480
1148767,M 02.2019,432
1148767,M 03.2019,480
1148767,M 04.2019,144
1148767,M 05.2019,384
1148767,M 06.2019,288
1148767,M 07.2019,192
1148767,M 08.2019,480
1148767,M 09.2019,384
1148768,M 02.2017,4584
1148768,M 03.2017,7368
1148768,M 04.2017,5532
1148768,M 05.2017,5460
1148768,M 06.2017,4584
1148768,M 07.2017,3204
1148768,M 08.2017,3936
1148768,M 09.2017,5688
1148768,M 10.2017,6000
1148768,M 11.2017,6000
1148768,M 12.2017,6048
1148768,M 01.2018,3204
1148768,M 02.2018,5904
1148768,M 03.2018,8160
1148768,M 04.2018,12037
1148768,M 05.2018,5088
1148768,M 06.2018,6240
1148768,M 07.2018,4128
1148768,M 08.2018,6720
1148768,M 09.2018,6096
1148768,M 10.2018,8160
1148768,M 11.2018,6000
1148768,M 12.2018,7536
1148768,M 01.2019,9888
1148768,M 02.2019,9504
1148768,M 03.2019,8976
1148768,M 04.2019,5280
1148768,M 05.2019,17412
1148768,M 06.2019,8208
1148768,M 07.2019,10080
1148768,M 08.2019,8784
1148768,M 09.2019,9504
1148770,M 02.2017,4416
1148770,M 03.2017,2304
1148770,M 04.2017,3600
1148770,M 05.2017,4368
1148770,M 06.2017,2832
1148770,M 07.2017,3312
1148770,M 08.2017,3600
1148770,M 09.2017,3216
1148770,M 10.2017,3984
1148770,M 11.2017,3216
1148770,M 12.2017,4416
1148770,M 01.2018,3984
1148770,M 02.2018,2976
1148770,M 03.2018,2448
1148770,M 04.2018,4416
1148770,M 05.2018,4224
1148770,M 06.2018,5184
1148770,M 07.2018,4656
1148770,M 08.2018,3360
1148770,M 09.2018,4623
1148770,M 10.2018,5424
1148770,M 11.2018,6864
1148770,M 12.2018,5280
1148770,M 01.2019,5424
1148770,M 02.2019,3500
1148770,M 03.2019,3000
1148770,M 04.2019,2208
1148770,M 05.2019,5088
1148770,M 06.2019,3408
1148770,M 07.2019,2208
1148770,M 08.2019,3360
1148770,M 09.2019,3504
1148771,M 02.2017,55248
1148771,M 03.2017,51264
1148771,M 04.2017,65905
1148771,M 05.2017,48048
1148771,M 06.2017,48384
1148771,M 07.2017,68064
1148771,M 08.2017,50352
1148771,M 09.2017,45696
1148771,M 10.2017,63216
1148771,M 11.2017,52560
1148771,M 12.2017,48816
1148771,M 01.2018,53376
1148771,M 02.2018,48384
1148771,M 03.2018,47424
1148771,M 04.2018,64080
1148771,M 05.2018,49776
1148771,M 06.2018,50928
1148771,M 07.2018,65232
1148771,M 08.2018,50209
1148771,M 09.2018,61152
1148771,M 10.2018,51360
1148771,M 11.2018,44880
1148771,M 12.2018,30672
1148771,M 01.2019,79200
1148771,M 02.2019,51584
1148771,M 03.2019,33000
1148771,M 04.2019,29328
1148771,M 05.2019,53952
1148771,M 06.2019,47424
1148771,M 07.2019,63552
1148771,M 08.2019,61488
1148771,M 09.2019,63888
1148772,M 02.2017,5424
1148772,M 03.2017,7440
1148772,M 04.2017,4704
1148772,M 05.2017,5377
1148772,M 06.2017,4032
1148772,M 07.2017,4608
1148772,M 08.2017,6000
1148772,M 09.2017,5184
1148772,M 10.2017,6192
1148772,M 11.2017,7824
1148772,M 12.2017,4896
1148772,M 01.2018,7440
1148772,M 02.2018,5328
1148772,M 03.2018,7968
1148772,M 04.2018,4656
1148772,M 05.2018,7872
1148772,M 06.2018,6288
1148772,M 07.2018,6384
1148772,M 08.2018,7296
1148772,M 09.2018,5808
1148772,M 10.2018,5856
1148772,M 11.2018,6528
1148772,M 12.2018,6576
1148772,M 01.2019,6240
1148772,M 02.2019,10800
1148772,M 03.2019,7872
1148772,M 04.2019,3984
1148772,M 05.2019,7392
1148772,M 06.2019,6624
1148772,M 07.2019,8928
1148772,M 08.2019,6864
1148772,M 09.2019,6624
1148774,M 02.2017,1416
1148774,M 03.2017,1968
1148774,M 04.2017,1752
1148774,M 05.2017,1914
1148774,M 06.2017,2784
1148774,M 07.2017,720
1148774,M 08.2017,2106
1148774,M 09.2017,1152
1148774,M 10.2017,1590
1148774,M 11.2017,1650
1148774,M 12.2017,1638
1148774,M 01.2018,1542
1148774,M 02.2018,1512
1148774,M 03.2018,1686
1148774,M 04.2018,1200
1148774,M 05.2018,2454
1148774,M 06.2018,3601
1148774,M 07.2018,1776
1148774,M 08.2018,3601
1148774,M 09.2018,2550
1148774,M 10.2018,2496
1148774,M 11.2018,2208
1148774,M 12.2018,2064
1148774,M 01.2019,3600
1148774,M 02.2019,3264
1148774,M 03.2019,2976
1148774,M 04.2019,1656
1148774,M 05.2019,4296
1148774,M 06.2019,3408
1148774,M 07.2019,3456
1148774,M 08.2019,3168
1148774,M 09.2019,4344
1148777,M 02.2017,265
1148777,M 03.2017,576
1148777,M 04.2017,96
1148777,M 05.2017,360
1148777,M 06.2017,384
1148777,M 07.2017,216
1148777,M 08.2017,504
1148777,M 09.2017,168
1148777,M 10.2017,312
1148777,M 11.2017,504
1148777,M 12.2017,432
1148777,M 01.2018,240
1148777,M 02.2018,528
1148777,M 03.2018,192
1148777,M 04.2018,120
1148777,M 05.2018,336
1148777,M 06.2018,168
1148777,M 07.2018,120
1148777,M 08.2018,264
1148777,M 09.2018,264
1148777,M 10.2018,361
1148777,M 11.2018,288
1148777,M 12.2018,168
1148777,M 01.2019,264
1148777,M 02.2019,192
1148777,M 03.2019,208
1148777,M 04.2019,48
1148777,M 05.2019,24
1148777,M 06.2019,120
1148777,M 07.2019,144
1148777,M 08.2019,144
1148777,M 09.2019,
1148779,M 02.2017,3598
1148779,M 03.2017,3496
1148779,M 04.2017,5310
1148779,M 05.2017,3673
1148779,M 06.2017,3360
1148779,M 07.2017,6024
1148779,M 08.2017,4176
1148779,M 09.2017,5328
1148779,M 10.2017,6576
1148779,M 11.2017,7176
1148779,M 12.2017,5256
1148779,M 01.2018,5520
1148779,M 02.2018,6480
1148779,M 03.2018,6528
1148779,M 04.2018,8354
1148779,M 05.2018,7056
1148779,M 06.2018,7200
1148779,M 07.2018,8928
1148779,M 08.2018,8640
1148779,M 09.2018,8640
1148779,M 10.2018,8496
1148779,M 11.2018,7536
1148779,M 12.2018,8112
1148779,M 01.2019,8304
1148779,M 02.2019,7984
1148779,M 03.2019,5500
1148779,M 04.2019,3072
1148779,M 05.2019,4656
1148779,M 06.2019,4512
1148779,M 07.2019,5904
1148779,M 08.2019,9600
1148779,M 09.2019,6720
1148781,M 02.2017,1464
1148781,M 03.2017,1800
1148781,M 04.2017,1320
1148781,M 05.2017,1968
1148781,M 06.2017,1536
1148781,M 07.2017,864
1148781,M 08.2017,1584
1148781,M 09.2017,1080
1148781,M 10.2017,1512
1148781,M 11.2017,1848
1148781,M 12.2017,1944
1148781,M 01.2018,2568
1148781,M 02.2018,1680
1148781,M 03.2018,2304
1148781,M 04.2018,1848
1148781,M 05.2018,1752
1148781,M 06.2018,1080
1148781,M 07.2018,1656
1148781,M 08.2018,1728
1148781,M 09.2018,1608
1148781,M 10.2018,1680
1148781,M 11.2018,2088
1148781,M 12.2018,2136
1148781,M 01.2019,2088
1148781,M 02.2019,1560
1148781,M 03.2019,1928
1148781,M 04.2019,1320
1148781,M 05.2019,1776
1148781,M 06.2019,1320
1148781,M 07.2019,1488
1148781,M 08.2019,1224
1148781,M 09.2019,1512
1148783,M 02.2017,1908
1148783,M 03.2017,1932
1148783,M 04.2017,744
1148783,M 05.2017,1596
1148783,M 06.2017,2532
1148783,M 07.2017,2172
1148783,M 08.2017,2040
1148783,M 09.2017,1608
1148783,M 10.2017,1404
1148783,M 11.2017,1608
1148783,M 12.2017,1464
1148783,M 01.2018,1188
1148783,M 02.2018,888
1148783,M 03.2018,1164
1148783,M 04.2018,1332
1148783,M 05.2018,1224
1148783,M 06.2018,1356
1148783,M 07.2018,1224
1148783,M 08.2018,1272
1148783,M 09.2018,1212
1148783,M 10.2018,1524
1148783,M 11.2018,1104
1148783,M 12.2018,1524
1148783,M 01.2019,1632
1148783,M 02.2019,1548
1148783,M 03.2019,1568
1148783,M 04.2019,3828
1148783,M 05.2019,7236
1148783,M 06.2019,1644
1148783,M 07.2019,4968
1148783,M 08.2019,1992
1148783,M 09.2019,1860
1148786,M 02.2017,7200
1148786,M 03.2017,9936
1148786,M 04.2017,5184
1148786,M 05.2017,7200
1148786,M 06.2017,9984
1148786,M 07.2017,6048
1148786,M 08.2017,8352
1148786,M 09.2017,5760
1148786,M 10.2017,7440
1148786,M 11.2017,7584
1148786,M 12.2017,7008
1148786,M 01.2018,7872
1148786,M 02.2018,7200
1148786,M 03.2018,5904
1148786,M 04.2018,5808
1148786,M 05.2018,6864
1148786,M 06.2018,6672
1148786,M 07.2018,6192
1148786,M 08.2018,6288
1148786,M 09.2018,4656
1148786,M 10.2018,7344
1148786,M 11.2018,5808
1148786,M 12.2018,5568
1148786,M 01.2019,6528
1148786,M 02.2019,6096
1148786,M 03.2019,5136
1148786,M 04.2019,5280
1148786,M 05.2019,6048
1148786,M 06.2019,4944
1148786,M 07.2019,5904
1148786,M 08.2019,5232
1148786,M 09.2019,6000
1148787,M 02.2017,24432
1148787,M 03.2017,33264
1148787,M 04.2017,17088
1148787,M 05.2017,25680
1148787,M 06.2017,35088
1148787,M 07.2017,20592
1148787,M 08.2017,29520
1148787,M 09.2017,19728
1148787,M 10.2017,25920
1148787,M 11.2017,26832
1148787,M 12.2017,24096
1148787,M 01.2018,28176
1148787,M 02.2018,23904
1148787,M 03.2018,23712
1148787,M 04.2018,20832
1148787,M 05.2018,18000
1148787,M 06.2018,32496
1148787,M 07.2018,19920
1148787,M 08.2018,22512
1148787,M 09.2018,20496
1148787,M 10.2018,25152
1148787,M 11.2018,21744
1148787,M 12.2018,22320
1148787,M 01.2019,22704
1148787,M 02.2019,16560
1148787,M 03.2019,17568
1148787,M 04.2019,20448
1148787,M 05.2019,20016
1148787,M 06.2019,15600
1148787,M 07.2019,19824
1148787,M 08.2019,20064
1148787,M 09.2019,19056
1148789,M 02.2017,276
1148789,M 03.2017,540
1148789,M 04.2017,384
1148789,M 05.2017,396
1148789,M 06.2017,540
1148789,M 07.2017,480
1148789,M 08.2017,444
1148789,M 09.2017,528
1148789,M 10.2017,372
1148789,M 11.2017,252
1148789,M 12.2017,468
1148789,M 01.2018,
1148789,M 02.2018,300
1148789,M 03.2018,828
1148789,M 04.2018,300
1148789,M 05.2018,528
1148789,M 06.2018,336
1148789,M 07.2018,360
1148789,M 08.2018,312
1148789,M 09.2018,240
1148789,M 10.2018,420
1148789,M 11.2018,348
1148789,M 12.2018,324
1148789,M 01.2019,336
1148789,M 02.2019,312
1148789,M 03.2019,396
1148789,M 04.2019,264
1148789,M 05.2019,312
1148789,M 06.2019,276
1148789,M 07.2019,264
1148789,M 08.2019,552
1148789,M 09.2019,288
1148792,M 02.2017,9048
1148792,M 03.2017,11052
1148792,M 04.2017,7620
1148792,M 05.2017,7776
1148792,M 06.2017,8544
1148792,M 07.2017,7860
1148792,M 08.2017,9948
1148792,M 09.2017,8976
1148792,M 10.2017,7873
1148792,M 11.2017,9390
1148792,M 12.2017,8316
1148792,M 01.2018,8760
1148792,M 02.2018,5100
1148792,M 03.2018,5148
1148792,M 04.2018,8652
1148792,M 05.2018,7848
1148792,M 06.2018,9216
1148792,M 07.2018,5112
1148792,M 08.2018,7656
1148792,M 09.2018,5148
1148792,M 10.2018,8640
1148792,M 11.2018,10632
1148792,M 12.2018,7596
1148792,M 01.2019,5268
1148792,M 02.2019,6132
1148792,M 03.2019,6332
1148792,M 04.2019,7452
1148792,M 05.2019,6744
1148792,M 06.2019,7392
1148792,M 07.2019,8352
1148792,M 08.2019,8520
1148792,M 09.2019,8556
1148793,M 02.2017,13464
1148793,M 03.2017,10596
1148793,M 04.2017,11976
1148793,M 05.2017,13440
1148793,M 06.2017,10548
1148793,M 07.2017,13681
1148793,M 08.2017,11436
1148793,M 09.2017,11052
1148793,M 10.2017,14113
1148793,M 11.2017,11928
1148793,M 12.2017,11388
1148793,M 01.2018,9948
1148793,M 02.2018,11328
1148793,M 03.2018,10622
1148793,M 04.2018,11000
1148793,M 05.2018,12500
1148793,M 06.2018,11136
1148793,M 07.2018,12744
1148793,M 08.2018,10764
1148793,M 09.2018,13728
1148793,M 10.2018,12432
1148793,M 11.2018,12576
1148793,M 12.2018,12048
1148793,M 01.2019,12816
1148793,M 02.2019,12480
1148793,M 03.2019,10000
1148793,M 04.2019,8784
1148793,M 05.2019,12768
1148793,M 06.2019,12240
1148793,M 07.2019,10992
1148793,M 08.2019,12624
1148793,M 09.2019,11472
1148795,M 02.2017,48
1148795,M 03.2017,72
1148795,M 04.2017,72
1148795,M 05.2017,72
1148795,M 06.2017,120
1148795,M 07.2017,84
1148795,M 08.2017,72
1148795,M 09.2017,96
1148795,M 10.2017,72
1148795,M 11.2017,36
1148795,M 12.2017,108
1148795,M 01.2018,72
1148795,M 02.2018,84
1148795,M 03.2018,60
1148795,M 04.2018,72
1148795,M 05.2018,132
1148795,M 06.2018,72
1148795,M 07.2018,72
1148795,M 08.2018,60
1148795,M 09.2018,75
1148795,M 10.2018,84
1148795,M 11.2018,108
1148795,M 12.2018,120
1148795,M 01.2019,72
1148795,M 02.2019,60
1148795,M 03.2019,72
1148795,M 04.2019,48
1148795,M 05.2019,72
1148795,M 06.2019,48
1148795,M 07.2019,84
1148795,M 08.2019,96
1148795,M 09.2019,72
1148796,M 02.2017,28752
1148796,M 03.2017,41760
1148796,M 04.2017,26496
1148796,M 05.2017,32352
1148796,M 06.2017,41136
1148796,M 07.2017,25584
1148796,M 08.2017,35136
1148796,M 09.2017,24720
1148796,M 10.2017,33168
1148796,M 11.2017,29184
1148796,M 12.2017,27600
1148796,M 01.2018,31104
1148796,M 02.2018,24624
1148796,M 03.2018,28464
1148796,M 04.2018,21744
1148796,M 05.2018,19728
1148796,M 06.2018,27936
1148796,M 07.2018,30048
1148796,M 08.2018,21504
1148796,M 09.2018,19440
1148796,M 10.2018,30624
1148796,M 11.2018,23664
1148796,M 12.2018,21072
1148796,M 01.2019,29136
1148796,M 02.2019,20784
1148796,M 03.2019,20928
1148796,M 04.2019,21024
1148796,M 05.2019,23136
1148796,M 06.2019,20016
1148796,M 07.2019,24528
1148796,M 08.2019,19824
1148796,M 09.2019,23328
1148801,M 02.2017,13584
1148801,M 03.2017,19153
1148801,M 04.2017,8352
1148801,M 05.2017,14304
1148801,M 06.2017,16224
1148801,M 07.2017,11569
1148801,M 08.2017,14016
1148801,M 09.2017,15528
1148801,M 10.2017,12912
1148801,M 11.2017,16752
1148801,M 12.2017,12577
1148801,M 01.2018,11952
1148801,M 02.2018,16464
1148801,M 03.2018,9984
1148801,M 04.2018,13776
1148801,M 05.2018,16849
1148801,M 06.2018,12672
1148801,M 07.2018,11472
1148801,M 08.2018,12192
1148801,M 09.2018,11040
1148801,M 10.2018,9744
1148801,M 11.2018,8592
1148801,M 12.2018,9696
1148801,M 01.2019,10128
1148801,M 02.2019,11376
1148801,M 03.2019,10400
1148801,M 04.2019,10032
1148801,M 05.2019,17256
1148801,M 06.2019,14616
1148801,M 07.2019,10272
1148801,M 08.2019,16032
1148801,M 09.2019,13680
1148802,M 02.2017,35856
1148802,M 03.2017,49692
1148802,M 04.2017,20097
1148802,M 05.2017,38112
1148802,M 06.2017,40140
1148802,M 07.2017,23954
1148802,M 08.2017,36577
1148802,M 09.2017,28848
1148802,M 10.2017,34800
1148802,M 11.2017,38400
1148802,M 12.2017,27852
1148802,M 01.2018,32833
1148802,M 02.2018,28896
1148802,M 03.2018,32784
1148802,M 04.2018,28176
1148802,M 05.2018,34908
1148802,M 06.2018,26496
1148802,M 07.2018,42480
1148802,M 08.2018,34800
1148802,M 09.2018,31632
1148802,M 10.2018,36768
1148802,M 11.2018,32784
1148802,M 12.2018,52815
1148802,M 01.2019,32928
1148802,M 02.2019,36528
1148802,M 03.2019,52815
1148802,M 04.2019,66768
1148802,M 05.2019,75528
1148802,M 06.2019,66335
1148802,M 07.2019,80582
1148802,M 08.2019,84384
1148802,M 09.2019,80976
1148803,M 02.2017,27312
1148803,M 03.2017,19728
1148803,M 04.2017,24480
1148803,M 05.2017,25824
1148803,M 06.2017,19728
1148803,M 07.2017,25200
1148803,M 08.2017,21840
1148803,M 09.2017,21552
1148803,M 10.2017,28032
1148803,M 11.2017,23232
1148803,M 12.2017,21264
1148803,M 01.2018,18864
1148803,M 02.2018,21984
1148803,M 03.2018,21264
1148803,M 04.2018,25490
1148803,M 05.2018,22080
1148803,M 06.2018,21552
1148803,M 07.2018,24960
1148803,M 08.2018,21600
1148803,M 09.2018,25200
1148803,M 10.2018,23040
1148803,M 11.2018,24192
1148803,M 12.2018,23280
1148803,M 01.2019,23184
1148803,M 02.2019,23552
1148803,M 03.2019,20000
1148803,M 04.2019,20016
1148803,M 05.2019,24384
1148803,M 06.2019,22992
1148803,M 07.2019,21600
1148803,M 08.2019,24096
1148803,M 09.2019,23520
1148805,M 02.2017,13980
1148805,M 03.2017,18144
1148805,M 04.2017,13488
1148805,M 05.2017,15600
1148805,M 06.2017,13308
1148805,M 07.2017,10176
1148805,M 08.2017,14064
1148805,M 09.2017,12432
1148805,M 10.2017,10944
1148805,M 11.2017,13308
1148805,M 12.2017,15024
1148805,M 01.2018,14784
1148805,M 02.2018,11760
1148805,M 03.2018,16456
1148805,M 04.2018,14160
1148805,M 05.2018,15744
1148805,M 06.2018,13536
1148805,M 07.2018,14268
1148805,M 08.2018,16992
1148805,M 09.2018,13200
1148805,M 10.2018,16656
1148805,M 11.2018,13488
1148805,M 12.2018,14688
1148805,M 01.2019,16800
1148805,M 02.2019,13536
1148805,M 03.2019,15008
1148805,M 04.2019,12480
1148805,M 05.2019,17112
1148805,M 06.2019,13416
1148805,M 07.2019,15456
1148805,M 08.2019,15216
1148805,M 09.2019,14496
1148807,M 02.2017,756
1148807,M 03.2017,804
1148807,M 04.2017,696
1148807,M 05.2017,876
1148807,M 06.2017,1248
1148807,M 07.2017,792
1148807,M 08.2017,876
1148807,M 09.2017,840
1148807,M 10.2017,1008
1148807,M 11.2017,528
1148807,M 12.2017,984
1148807,M 01.2018,792
1148807,M 02.2018,648
1148807,M 03.2018,840
1148807,M 04.2018,768
1148807,M 05.2018,864
1148807,M 06.2018,1008
1148807,M 07.2018,708
1148807,M 08.2018,756
1148807,M 09.2018,612
1148807,M 10.2018,984
1148807,M 11.2018,564
1148807,M 12.2018,756
1148807,M 01.2019,768
1148807,M 02.2019,624
1148807,M 03.2019,756
1148807,M 04.2019,600
1148807,M 05.2019,576
1148807,M 06.2019,732
1148807,M 07.2019,576
1148807,M 08.2019,912
1148807,M 09.2019,648
1148808,M 02.2017,19440
1148808,M 03.2017,28416
1148808,M 04.2017,14112
1148808,M 05.2017,21504
1148808,M 06.2017,28656
1148808,M 07.2017,16608
1148808,M 08.2017,24816
1148808,M 09.2017,16416
1148808,M 10.2017,20544
1148808,M 11.2017,21744
1148808,M 12.2017,18624
1148808,M 01.2018,20544
1148808,M 02.2018,17616
1148808,M 03.2018,23760
1148808,M 04.2018,13488
1148808,M 05.2018,19344
1148808,M 06.2018,19488
1148808,M 07.2018,18864
1148808,M 08.2018,16752
1148808,M 09.2018,11712
1148808,M 10.2018,20592
1148808,M 11.2018,15840
1148808,M 12.2018,16416
1148808,M 01.2019,21744
1148808,M 02.2019,13392
1148808,M 03.2019,14784
1148808,M 04.2019,14592
1148808,M 05.2019,15648
1148808,M 06.2019,13728
1148808,M 07.2019,16800
1148808,M 08.2019,15456
1148808,M 09.2019,16272
1148809,M 02.2017,2856
1148809,M 03.2017,4092
1148809,M 04.2017,3576
1148809,M 05.2017,3936
1148809,M 06.2017,6276
1148809,M 07.2017,2976
1148809,M 08.2017,3228
1148809,M 09.2017,3960
1148809,M 10.2017,3696
1148809,M 11.2017,2844
1148809,M 12.2017,4584
1148809,M 01.2018,4536
1148809,M 02.2018,3492
1148809,M 03.2018,4212
1148809,M 04.2018,3684
1148809,M 05.2018,4980
1148809,M 06.2018,3660
1148809,M 07.2018,3336
1148809,M 08.2018,3360
1148809,M 09.2018,2655
1148809,M 10.2018,4344
1148809,M 11.2018,3144
1148809,M 12.2018,3348
1148809,M 01.2019,3168
1148809,M 02.2019,2688
1148809,M 03.2019,3816
1148809,M 04.2019,2748
1148809,M 05.2019,2976
1148809,M 06.2019,2748
1148809,M 07.2019,2892
1148809,M 08.2019,4236
1148809,M 09.2019,2760
1148811,M 02.2017,1872
1148811,M 03.2017,684
1148811,M 04.2017,1320
1148811,M 05.2017,1356
1148811,M 06.2017,840
1148811,M 07.2017,1032
1148811,M 08.2017,876
1148811,M 09.2017,936
1148811,M 10.2017,1032
1148811,M 11.2017,900
